Year,st,State,Gini
2000,38,Oregon,0.583355784
2000,39,Pennsylvania,0.579463124
2000,40,Rhode Island,0.571034074
2000,41,South Carolina,0.553570986
2000,42,South Dakota,0.578566849
2000,43,Tennessee,0.571156144
2000,44,Texas,0.617575526
2000,45,Utah,0.57365936
2000,46,Vermont,0.563124895
2000,47,Virginia,0.576738477
2000,48,Washington,0.601327419
2000,49,West Virginia,0.526313365
2000,50,Wisconsin,0.549108744
2000,51,Wyoming,0.639612675
2001,0,United States,0.591237187
2001,1,Alabama,0.556968153
2001,2,Alaska,0.565099359
2001,3,Arizona,0.558734238
2001,4,Arkansas,0.557586133
2001,5,California,0.617504776
2001,6,Colorado,0.581278384
2001,7,Connecticut,0.645848036
2001,8,Delaware,0.546733499
2001,9,District of Columbia,0.620804131
2001,10,Florida,0.616038501
2001,11,Georgia,0.575131476
2001,12,Hawaii,0.546980262
2001,13,Idaho,0.568691373
2001,14,Illinois,0.588607073
2001,15,Indiana,0.53620106
2001,16,Iowa,0.531534374
2001,17,Kansas,0.553926826
2001,18,Kentucky,0.544423938
2001,19,Louisiana,0.567243516
2001,20,Maine,0.535820782
2001,21,Maryland,0.559128165
2001,22,Massachusetts,0.600151598
2001,23,Michigan,0.548574209
2001,24,Minnesota,0.556117058
2001,25,Mississippi,0.551608026
2001,26,Missouri,0.559726179
2001,27,Montana,0.57533896
2001,28,Nebraska,0.566266418
2001,29,Nevada,0.604024827
2001,30,New Hampshire,0.554850876
2001,31,New Jersey,0.603563726
2001,32,New Mexico,0.586879909
2001,33,New York,0.653623521
2001,34,North Carolina,0.549643159
2001,35,North Dakota,0.552425802
2001,36,Ohio,0.528712451
2001,37,Oklahoma,0.564993441
2001,38,Oregon,0.558397889
2001,39,Pennsylvania,0.566605747
2001,40,Rhode Island,0.561267138
2001,41,South Carolina,0.546878278
2001,42,South Dakota,0.569061339
2001,43,Tennessee,0.562563598
2001,44,Texas,0.599790156
2001,45,Utah,0.554572821
2001,46,Vermont,0.548031092
2001,47,Virginia,0.559548318
2001,48,Washington,0.568236053
2001,49,West Virginia,0.521844685
2001,50,Wisconsin,0.537168741
2001,51,Wyoming,0.619123936
2002,0,United States,0.586292207
2002,1,Alabama,0.560690463
2002,2,Alaska,0.571666777
2002,3,Arizona,0.557470977
2002,4,Arkansas,0.564712167
2002,5,California,0.606206536
2002,6,Colorado,0.571272194
2002,7,Connecticut,0.625027537
2002,8,Delaware,0.540288031
2002,9,District of Columbia,0.610696733
2002,10,Florida,0.613112986
2002,11,Georgia,0.573430717
2002,12,Hawaii,0.544722736
2002,13,Idaho,0.572584033
2002,14,Illinois,0.583737671
2002,15,Indiana,0.54005295
2002,16,Iowa,0.531392992
2002,17,Kansas,0.557558596
2002,18,Kentucky,0.551433086
2002,19,Louisiana,0.575815499
2002,20,Maine,0.537557542
2002,21,Maryland,0.547275007
2002,22,Massachusetts,0.583731413
2002,23,Michigan,0.55051899
2002,24,Minnesota,0.549884558
2002,25,Mississippi,0.564301431
2002,26,Missouri,0.559340537
2002,27,Montana,0.595562577
2002,28,Nebraska,0.5703969
2002,29,Nevada,0.600333512
2002,30,New Hampshire,0.545304
2002,31,New Jersey,0.590805709
2002,32,New Mexico,0.580832899
2002,33,New York,0.635516167
2002,34,North Carolina,0.551720977
2002,35,North Dakota,0.554862618
2002,36,Ohio,0.531657279
2002,37,Oklahoma,0.570544183
2002,38,Oregon,0.559031785
2002,39,Pennsylvania,0.564053357
2002,40,Rhode Island,0.551825643
2002,41,South Carolina,0.552081168
2002,42,South Dakota,0.58347863
2002,43,Tennessee,0.567479372
2002,44,Texas,0.596433699
2002,45,Utah,0.561942697
2002,46,Vermont,0.553414762
2002,47,Virginia,0.550977886
2002,48,Washington,0.560286999
2002,49,West Virginia,0.531465709
2002,50,Wisconsin,0.53838253
2002,51,Wyoming,0.620488405
2003,0,United States,0.589797318
2003,1,Alabama,0.581490338
2003,2,Alaska,0.581087291
2003,3,Arizona,0.564577699
2003,4,Arkansas,0.592687666
2003,5,California,0.601583242
2003,6,Colorado,0.565677881
2003,7,Connecticut,0.607978404
2003,8,Delaware,0.539572358
2003,9,District of Columbia,0.600717187
2003,10,Florida,0.625981271
2003,11,Georgia,0.581492722
2003,12,Hawaii,0.55309093
2003,13,Idaho,0.590591192
2003,14,Illinois,0.582210541
2003,15,Indiana,0.549464345
2003,16,Iowa,0.539534807
2003,17,Kansas,0.567099154
2003,18,Kentucky,0.571431756
2003,19,Louisiana,0.602659464
2003,20,Maine,0.551171005
2003,21,Maryland,0.535923004
2003,22,Massachusetts,0.571661413
2003,23,Michigan,0.556445539
2003,24,Minnesota,0.54554522
2003,25,Mississippi,0.601015925
2003,26,Missouri,0.570201635
2003,27,Montana,0.628676713
2003,28,Nebraska,0.580471873
2003,29,Nevada,0.604472578
2003,30,New Hampshire,0.539939284
2003,31,New Jersey,0.576902509
2003,32,New Mexico,0.599321485
2003,33,New York,0.628025949
2003,34,North Carolina,0.56611073
2003,35,North Dakota,0.573025644
2003,36,Ohio,0.543461263
2003,37,Oklahoma,0.594213784
2003,38,Oregon,0.567066014
2003,39,Pennsylvania,0.569298744
2003,40,Rhode Island,0.550747514
2003,41,South Carolina,0.574424624
2003,42,South Dakota,0.604634702
2003,43,Tennessee,0.584627032
2003,44,Texas,0.60636574
2003,45,Utah,0.571915448
2003,46,Vermont,0.563859403
2003,47,Virginia,0.544615686
2003,48,Washington,0.555769801
2003,49,West Virginia,0.558018804
2003,50,Wisconsin,0.542390525
2003,51,Wyoming,0.621471226
2004,0,United States,0.601343453
2004,1,Alabama,0.606339872
2004,2,Alaska,0.590420961
2004,3,Arizona,0.577191651
2004,4,Arkansas,0.619655907
2004,5,California,0.608567417
2004,6,Colorado,0.571258068
2004,7,Connecticut,0.607479095
2004,8,Delaware,0.550498664
2004,9,District of Columbia,0.600765347
2004,10,Florida,0.646859884
2004,11,Georgia,0.598686695
2004,12,Hawaii,0.566461623
2004,13,Idaho,0.611331999
2004,14,Illinois,0.588453531
2004,15,Indiana,0.562558055
2004,16,Iowa,0.548501551
2004,17,Kansas,0.578682184
2004,18,Kentucky,0.591183364
2004,19,Louisiana,0.630615771
2004,20,Maine,0.567308426
2004,21,Maryland,0.536027849
2004,22,Massachusetts,0.574005485
2004,23,Michigan,0.567499161
2004,24,Minnesota,0.549865901
2004,25,Mississippi,0.639225304
2004,26,Missouri,0.585611105
2004,27,Montana,0.652605653
2004,28,Nebraska,0.589245319
2004,29,Nevada,0.614899457
2004,30,New Hampshire,0.544314563
2004,31,New Jersey,0.574903548
2004,32,New Mexico,0.624370992
2004,33,New York,0.635033846
2004,34,North Carolina,0.585412502
2004,35,North Dakota,0.59171164
2004,36,Ohio,0.557914913
2004,37,Oklahoma,0.617208719
2004,38,Oregon,0.578541994
2004,39,Pennsylvania,0.581055939
2004,40,Rhode Island,0.559398472
2004,41,South Carolina,0.599226177
2004,42,South Dakota,0.618401706
2004,43,Tennessee,0.604667902
2004,44,Texas,0.62460357
2004,45,Utah,0.581894875
2004,46,Vermont,0.574620426
2004,47,Virginia,0.548100591
2004,48,Washington,0.558364451
2004,49,West Virginia,0.583982348
2004,50,Wisconsin,0.550884604
2004,51,Wyoming,0.624536872
2005,0,United States,0.61436671
2005,1,Alabama,0.629092753
2005,2,Alaska,0.589147329
2005,3,Arizona,0.590745211
2005,4,Arkansas,0.643081307
2005,5,California,0.617148161
2005,6,Colorado,0.580472887
2005,7,Connecticut,0.612258613
2005,8,Delaware,0.558697581
2005,9,District of Columbia,0.602424264
2005,10,Florida,0.667079985
2005,11,Georgia,0.616744637
2005,12,Hawaii,0.576738417
2005,13,Idaho,0.629484296
2005,14,Illinois,0.599004865
2005,15,Indiana,0.578391194
2005,16,Iowa,0.560311615
2005,17,Kansas,0.592104435
2005,18,Kentucky,0.608317435
2005,19,Louisiana,0.662235796
2005,20,Maine,0.584545076
2005,21,Maryland,0.539757967
2005,22,Massachusetts,0.581118882
2005,23,Michigan,0.582706153
2005,24,Minnesota,0.561903179
2005,25,Mississippi,0.677090883
2005,26,Missouri,0.605548024
2005,27,Montana,0.669218123
2005,28,Nebraska,0.600915849
2005,29,Nevada,0.626249254
2005,30,New Hampshire,0.552024007
2005,31,New Jersey,0.577320933
2005,32,New Mexico,0.647434652
2005,33,New York,0.646464646
2005,34,North Carolina,0.602133632
2005,35,North Dakota,0.607067227
2005,36,Ohio,0.5728845
2005,37,Oklahoma,0.636758566
2005,38,Oregon,0.587946177
2005,39,Pennsylvania,0.594698012
2005,40,Rhode Island,0.573746562
2005,41,South Carolina,0.621981025
2005,42,South Dakota,0.636625111
2005,43,Tennessee,0.622592211
2005,44,Texas,0.640543342
2005,45,Utah,0.591664791
2005,46,Vermont,0.593287289
2005,47,Virginia,0.553902507
2005,48,Washington,0.563275754
2005,49,West Virginia,0.602713168
2005,50,Wisconsin,0.565248251
2005,51,Wyoming,0.631295323
2006,0,United States,0.624380648
2006,1,Alabama,0.649435639
2006,2,Alaska,0.574962258
2006,3,Arizona,0.597179532
2006,4,Arkansas,0.666874707
2006,5,California,0.62484926
2006,6,Colorado,0.586374342
2006,7,Connecticut,0.623358965
2006,8,Delaware,0.563851416
2006,9,District of Columbia,0.604303777
2006,10,Florida,0.677420974
2006,11,Georgia,0.630809009
2006,12,Hawaii,0.573896706
2006,13,Idaho,0.635200262
2006,14,Illinois,0.609591246
2006,15,Indiana,0.59006238
2006,16,Iowa,0.56854409
2006,17,Kansas,0.595408022
2006,18,Kentucky,0.631161392
2006,19,Louisiana,0.672381938
2006,20,Maine,0.604880214
2006,21,Maryland,0.546384215
2006,22,Massachusetts,0.594058096
2006,23,Michigan,0.595972896
2006,24,Minnesota,0.570292056
2006,25,Mississippi,0.707440734
2006,26,Missouri,0.619018972
2006,27,Montana,0.664264083
2006,28,Nebraska,0.605295897
2006,29,Nevada,0.62804544
2006,30,New Hampshire,0.561973929
2006,31,New Jersey,0.585826755
2006,32,New Mexico,0.652076542
2006,33,New York,0.65733546
2006,34,North Carolina,0.616301417
2006,35,North Dakota,0.605562508
2006,36,Ohio,0.58573252
2006,37,Oklahoma,0.645788789
2006,38,Oregon,0.593256891
2006,39,Pennsylvania,0.606761277
2006,40,Rhode Island,0.589940071
2006,41,South Carolina,0.638599098
2006,42,South Dakota,0.63935709
2006,43,Tennessee,0.642082691
2006,44,Texas,0.644621193
2006,45,Utah,0.590624452
2006,46,Vermont,0.602937341
2006,47,Virginia,0.563046157
2006,48,Washington,0.568340242
2006,49,West Virginia,0.637137413
2006,50,Wisconsin,0.575414658
2006,51,Wyoming,0.63031286
2007,0,United States,0.628525317
2007,1,Alabama,0.649461508
2007,2,Alaska,0.562496066
2007,3,Arizona,0.602489769
2007,4,Arkansas,0.66840589
2007,5,California,0.629638791
2007,6,Colorado,0.589080453
2007,7,Connecticut,0.627086878
2007,8,Delaware,0.561018348
2007,9,District of Columbia,0.603478134
2007,10,Florida,0.685729921
2007,11,Georgia,0.637666821
2007,12,Hawaii,0.57059741
2007,13,Idaho,0.643379271
2007,14,Illinois,0.614806831
2007,15,Indiana,0.596302688
2007,16,Iowa,0.569580913
2007,17,Kansas,0.598833025
2007,18,Kentucky,0.633082569
2007,19,Louisiana,0.675528169
2007,20,Maine,0.603197157
2007,21,Maryland,0.548097908
2007,22,Massachusetts,0.596280456
2007,23,Michigan,0.606899559
2007,24,Minnesota,0.575563908
2007,25,Mississippi,0.708843112
2007,26,Missouri,0.624767482
2007,27,Montana,0.660270452
2007,28,Nebraska,0.604221225
2007,29,Nevada,0.631760657
2007,30,New Hampshire,0.564984679
2007,31,New Jersey,0.590565026
2007,32,New Mexico,0.654836416
2007,33,New York,0.661371648
2007,34,North Carolina,0.617799461
2007,35,North Dakota,0.602342546
2007,36,Ohio,0.588658631
2007,37,Oklahoma,0.644816101
2007,38,Oregon,0.5955019
2007,39,Pennsylvania,0.609021902
2007,40,Rhode Island,0.59310168
2007,41,South Carolina,0.640161574
2007,42,South Dakota,0.638976276
2007,43,Tennessee,0.646744549
2007,44,Texas,0.645742357
2007,45,Utah,0.591814399
2007,46,Vermont,0.60593307
2007,47,Virginia,0.566092968
2007,48,Washington,0.570451021
2007,49,West Virginia,0.634228349
2007,50,Wisconsin,0.579982698
2007,51,Wyoming,0.636779547
2008,0,United States,0.625912964
2008,1,Alabama,0.644988179
2008,2,Alaska,0.562505126
2008,3,Arizona,0.602086842
2008,4,Arkansas,0.667410553
2008,5,California,0.626426518
2008,6,Colorado,0.583579838
2008,7,Connecticut,0.624351621
2008,8,Delaware,0.558923542
2008,9,District of Columbia,0.602528751
2008,10,Florida,0.684999228
2008,11,Georgia,0.648755252
2008,12,Hawaii,0.570619583
2008,13,Idaho,0.634160936
2008,14,Illinois,0.612948775
2008,15,Indiana,0.59879005
2008,16,Iowa,0.566243112
2008,17,Kansas,0.596371949
2008,18,Kentucky,0.630896151
2008,19,Louisiana,0.659363031
2008,20,Maine,0.600413859
2008,21,Maryland,0.546802044
2008,22,Massachusetts,0.593943357
2008,23,Michigan,0.612598836
2008,24,Minnesota,0.571339607
2008,25,Mississippi,0.696294188
2008,26,Missouri,0.61924386
2008,27,Montana,0.656008422
2008,28,Nebraska,0.59720856
2008,29,Nevada,0.623039007
2008,30,New Hampshire,0.56457907
2008,31,New Jersey,0.5901829
2008,32,New Mexico,0.648138583
2008,33,New York,0.657465935
2008,34,North Carolina,0.618310988
2008,35,North Dakota,0.592179954
2008,36,Ohio,0.590067625
2008,37,Oklahoma,0.637275219
2008,38,Oregon,0.595493019
2008,39,Pennsylvania,0.606555581
2008,40,Rhode Island,0.589848816
2008,41,South Carolina,0.639552534
2008,42,South Dakota,0.629853487
2008,43,Tennessee,0.646907985
2008,44,Texas,0.640521348
2008,45,Utah,0.58605063
2008,46,Vermont,0.602583289
2008,47,Virginia,0.565270901
2008,48,Washington,0.567158937
2008,49,West Virginia,0.635062933
2008,50,Wisconsin,0.581623852
2008,51,Wyoming,0.621331275
2009,0,United States,0.624273598
2009,1,Alabama,0.615309358
2009,2,Alaska,0.566977084
2009,3,Arizona,0.608265877
2009,4,Arkansas,0.626025677
2009,5,California,0.639819205
2009,6,Colorado,0.592712641
2009,7,Connecticut,0.640010118
2009,8,Delaware,0.557347536
2009,9,District of Columbia,0.618143201
2009,10,Florida,0.683642089
2009,11,Georgia,0.64558816
2009,12,Hawaii,0.571087599
2009,13,Idaho,0.630587697
2009,14,Illinois,0.614506543
2009,15,Indiana,0.588286042
2009,16,Iowa,0.55577296
2009,17,Kansas,0.596014202
2009,18,Kentucky,0.597272635
2009,19,Louisiana,0.64026463
2009,20,Maine,0.571663439
2009,21,Maryland,0.556497872
2009,22,Massachusetts,0.602840781
2009,23,Michigan,0.609657466
2009,24,Minnesota,0.578534842
2009,25,Mississippi,0.647728026
2009,26,Missouri,0.604825974
2009,27,Montana,0.640265107
2009,28,Nebraska,0.588845432
2009,29,Nevada,0.643036306
2009,30,New Hampshire,0.569224179
2009,31,New Jersey,0.602154136
2009,32,New Mexico,0.625897408
2009,33,New York,0.664238155
2009,34,North Carolina,0.601371527
2009,35,North Dakota,0.582681
2009,36,Ohio,0.575795233
2009,37,Oklahoma,0.613808095
2009,38,Oregon,0.590309381
2009,39,Pennsylvania,0.597459555
2009,40,Rhode Island,0.580556512
2009,41,South Carolina,0.610330164
2009,42,South Dakota,0.616037607
2009,43,Tennessee,0.621135056
2009,44,Texas,0.636804879
2009,45,Utah,0.589525998
2009,46,Vermont,0.590976059
2009,47,Virginia,0.572825909
2009,48,Washington,0.57449317
2009,49,West Virginia,0.581141591
2009,50,Wisconsin,0.580199897
2009,51,Wyoming,0.633560777
2010,0,United States,0.626876354
2010,1,Alabama,0.59136045
2010,2,Alaska,0.564221501
2010,3,Arizona,0.617894828
2010,4,Arkansas,0.588738322
2010,5,California,0.666916549
2010,6,Colorado,0.609598219
2010,7,Connecticut,0.674977183
2010,8,Delaware,0.555320203
2010,9,District of Columbia,0.643347621
2010,10,Florida,0.681595385
2010,11,Georgia,0.632009983
2010,12,Hawaii,0.564963937
2010,13,Idaho,0.629141212
2010,14,Illinois,0.620458305
2010,15,Indiana,0.567936897
2010,16,Iowa,0.549246907
2010,17,Kansas,0.59138608
2010,18,Kentucky,0.572081685
2010,19,Louisiana,0.62091881
2010,20,Maine,0.551415563
2010,21,Maryland,0.574038565
2010,22,Massachusetts,0.629451573
2010,23,Michigan,0.597330332
2010,24,Minnesota,0.589851499
2010,25,Mississippi,0.607103229
2010,26,Missouri,0.589468837
2010,27,Montana,0.6125893
2010,28,Nebraska,0.584542096
2010,29,Nevada,0.681822836
2010,30,New Hampshire,0.582541764
2010,31,New Jersey,0.623285711
2010,32,New Mexico,0.589547992
2010,33,New York,0.684081972
2010,34,North Carolina,0.58449775
2010,35,North Dakota,0.573903501
2010,36,Ohio,0.559851527
2010,37,Oklahoma,0.592691958
2010,38,Oregon,0.582882047
2010,39,Pennsylvania,0.591243804
2010,40,Rhode Island,0.578736603
2010,41,South Carolina,0.576096117
2010,42,South Dakota,0.599277914
2010,43,Tennessee,0.595159471
2010,44,Texas,0.630670428
2010,45,Utah,0.591796398
2010,46,Vermont,0.573493421
2010,47,Virginia,0.590557694
2010,48,Washington,0.591880679
2010,49,West Virginia,0.543013096
2010,50,Wisconsin,0.57542032
2010,51,Wyoming,0.655813515
2011,0,United States,0.631358922
2011,1,Alabama,0.588540912
2011,2,Alaska,0.566811562
2011,3,Arizona,0.624225914
2011,4,Arkansas,0.610839605
2011,5,California,0.670676827
2011,6,Colorado,0.620720267
2011,7,Connecticut,0.675005019
2011,8,Delaware,0.563827395
2011,9,District of Columbia,0.637367785
2011,10,Florida,0.685198843
2011,11,Georgia,0.635861814
2011,12,Hawaii,0.566437006
2011,13,Idaho,0.628990531
2011,14,Illinois,0.629043579
2011,15,Indiana,0.578806281
2011,16,Iowa,0.555402577
2011,17,Kansas,0.596199214
2011,18,Kentucky,0.574401557
2011,19,Louisiana,0.593794703
2011,20,Maine,0.559245288
2011,21,Maryland,0.580660701
2011,22,Massachusetts,0.636648417
2011,23,Michigan,0.604525924
2011,24,Minnesota,0.590537727
2011,25,Mississippi,0.582600117
2011,26,Missouri,0.59667635
2011,27,Montana,0.615735352
2011,28,Nebraska,0.579826415
2011,29,Nevada,0.68085587
2011,30,New Hampshire,0.587695599
2011,31,New Jersey,0.628908455
2011,32,New Mexico,0.588466883
2011,33,New York,0.691498816
2011,34,North Carolina,0.589332879
2011,35,North Dakota,0.587602615
2011,36,Ohio,0.567990839
2011,37,Oklahoma,0.603004098
2011,38,Oregon,0.586222172
2011,39,Pennsylvania,0.595034122
2011,40,Rhode Island,0.5868541
2011,41,South Carolina,0.585895777
2011,42,South Dakota,0.601661801
2011,43,Tennessee,0.598038852
2011,44,Texas,0.63704145
2011,45,Utah,0.596335828
2011,46,Vermont,0.584136546
2011,47,Virginia,0.591005921
2011,48,Washington,0.597871482
2011,49,West Virginia,0.551391006
2011,50,Wisconsin,0.578855276
2011,51,Wyoming,0.628932118
2012,0,United States,0.644943118
2012,1,Alabama,0.592822134
2012,2,Alaska,0.573016524
2012,3,Arizona,0.622746825
2012,4,Arkansas,0.611529052
2012,5,California,0.687004387
2012,6,Colorado,0.630376577
2012,7,Connecticut,0.695158839
2012,8,Delaware,0.580374181
2012,9,District of Columbia,0.664612114
2012,10,Florida,0.711425245
2012,11,Georgia,0.630467653
2012,12,Hawaii,0.576210856
2012,13,Idaho,0.644793749
2012,14,Illinois,0.640917122
2012,15,Indiana,0.581794739
2012,16,Iowa,0.569805861
2012,17,Kansas,0.611747086
2012,18,Kentucky,0.579955578
2012,19,Louisiana,0.638393462
2012,20,Maine,0.563631535
2012,21,Maryland,0.59420073
2012,22,Massachusetts,0.647780359
2012,23,Michigan,0.618347645
2012,24,Minnesota,0.602443337
2012,25,Mississippi,0.595451415
2012,26,Missouri,0.610019088
2012,27,Montana,0.630942225
2012,28,Nebraska,0.602011025
2012,29,Nevada,0.703876555
2012,30,New Hampshire,0.596743643
2012,31,New Jersey,0.647580445
2012,32,New Mexico,0.603064775
2012,33,New York,0.708353341
2012,34,North Carolina,0.598430753
2012,35,North Dakota,0.61614126
2012,36,Ohio,0.578184366
2012,37,Oklahoma,0.617481887
2012,38,Oregon,0.594406724
2012,39,Pennsylvania,0.608945787
2012,40,Rhode Island,0.597859383
2012,41,South Carolina,0.59704721
2012,42,South Dakota,0.631841719
2012,43,Tennessee,0.611896634
2012,44,Texas,0.653454483
2012,45,Utah,0.615289867
2012,46,Vermont,0.589390993
2012,47,Virginia,0.606499732
2012,48,Washington,0.619126439
2012,49,West Virginia,0.54843992
2012,50,Wisconsin,0.590064824
2012,51,Wyoming,0.651373684
2013,0,United States,0.631998539
2013,1,Alabama,0.579567969
2013,2,Alaska,0.559412777
2013,3,Arizona,0.619073033
2013,4,Arkansas,0.597698569
2013,5,California,0.670347869
2013,6,Colorado,0.614363432
2013,7,Connecticut,0.680023968
2013,8,Delaware,0.568882108
2013,9,District of Columbia,0.638282359
2013,10,Florida,0.692623258
2013,11,Georgia,0.626261115
2013,12,Hawaii,0.565838277
2013,13,Idaho,0.62242198
2013,14,Illinois,0.62678051
2013,15,Indiana,0.573752701
2013,16,Iowa,0.554536343
2013,17,Kansas,0.597727001
2013,18,Kentucky,0.573494256
2013,19,Louisiana,0.617170691
2013,20,Maine,0.555713534
2013,21,Maryland,0.588177621
2013,22,Massachusetts,0.639231205
2013,23,Michigan,0.609215677
2013,24,Minnesota,0.588384807
2013,25,Mississippi,0.582678199
2013,26,Missouri,0.596493661
2013,27,Montana,0.605498552
2013,28,Nebraska,0.582583427
2013,29,Nevada,0.686404884
2013,30,New Hampshire,0.581125677
2013,31,New Jersey,0.637580037
2013,32,New Mexico,0.589452267
2013,33,New York,0.699498117
2013,34,North Carolina,0.588311315
2013,35,North Dakota,0.590128541
2013,36,Ohio,0.565278769
2013,37,Oklahoma,0.601886868
2013,38,Oregon,0.584102511
2013,39,Pennsylvania,0.596203804
2013,40,Rhode Island,0.590614259
2013,41,South Carolina,0.584411621
2013,42,South Dakota,0.61226666
2013,43,Tennessee,0.599028409
2013,44,Texas,0.648057103
2013,45,Utah,0.595237792
2013,46,Vermont,0.579654217
2013,47,Virginia,0.587218106
2013,48,Washington,0.600310624
2013,49,West Virginia,0.541122854
2013,50,Wisconsin,0.58132416
2013,51,Wyoming,0.666165054
